volume_id,book_id,chapter_id,verse_id,volume_title,book_title,volume_long_title,book_long_title,volume_subtitle,book_subtitle,volume_short_title,book_short_title,volume_lds_url,book_lds_url,chapter_number,verse_number,scripture_text,verse_title,verse_short_title
3,75,1289,33745,Book of Mormon,Alma,The Book of Mormon,The Book of Alma,Another Testament of Jesus Christ,The Son of Alma,BoM,Alma,bofm,alma,5,50,"Yea, thus saith the Spirit: Repent, all ye ends of the earth, for the kingdom of heaven is soon at hand; yea, the Son of God cometh in his glory, in his might, majesty, power, and dominion. Yea, my beloved brethren, I say unto you, that the Spirit saith: Behold the glory of the King of all the earth; and also the King of heaven shall very soon shine forth among all the children of men.",Alma 5:50,Alma 5:50
3,75,1289,33746,Book of Mormon,Alma,The Book of Mormon,The Book of Alma,Another Testament of Jesus Christ,The Son of Alma,BoM,Alma,bofm,alma,5,51,"And also the Spirit saith unto me, yea, crieth unto me with a mighty voice, saying: Go forth and say unto this people--Repent, for except ye repent ye can in nowise inherit the kingdom of heaven.",Alma 5:51,Alma 5:51
3,75,1289,33747,Book of Mormon,Alma,The Book of Mormon,The Book of Alma,Another Testament of Jesus Christ,The Son of Alma,BoM,Alma,bofm,alma,5,52,"And again I say unto you, the Spirit saith: Behold, the ax is laid at the root of the tree; therefore every tree that bringeth not forth good fruit shall be hewn down and cast into the fire, yea, a fire which cannot be consumed, even an unquenchable fire. Behold, and remember, the Holy One hath spoken it.",Alma 5:52,Alma 5:52
3,75,1289,33748,Book of Mormon,Alma,The Book of Mormon,The Book of Alma,Another Testament of Jesus Christ,The Son of Alma,BoM,Alma,bofm,alma,5,53,"And now my beloved brethren, I say unto you, can ye withstand these sayings; yea, can ye lay aside these things, and trample the Holy One under your feet; yea, can ye be puffed up in the pride of your hearts; yea, will ye still persist in the wearing of costly apparel and setting your hearts upon the vain things of the world, upon your riches?",Alma 5:53,Alma 5:53
3,75,1289,33749,Book of Mormon,Alma,The Book of Mormon,The Book of Alma,Another Testament of Jesus Christ,The Son of Alma,BoM,Alma,bofm,alma,5,54,"Yea, will ye persist in supposing that ye are better one than another; yea, will ye persist in the persecution of your brethren, who humble themselves and do walk after the holy order of God, wherewith they have been brought into this church, having been sanctified by the Holy Spirit, and they do bring forth works which are meet for repentance--",Alma 5:54,Alma 5:54
3,75,1289,33750,Book of Mormon,Alma,The Book of Mormon,The Book of Alma,Another Testament of Jesus Christ,The Son of Alma,BoM,Alma,bofm,alma,5,55,"Yea, and will you persist in turning your backs upon the poor, and the needy, and in withholding your substance from them?",Alma 5:55,Alma 5:55
3,75,1289,33751,Book of Mormon,Alma,The Book of Mormon,The Book of Alma,Another Testament of Jesus Christ,The Son of Alma,BoM,Alma,bofm,alma,5,56,"And finally, all ye that will persist in your wickedness, I say unto you that these are they who shall be hewn down and cast into the fire except they speedily repent.",Alma 5:56,Alma 5:56
3,75,1289,33753,Book of Mormon,Alma,The Book of Mormon,The Book of Alma,Another Testament of Jesus Christ,The Son of Alma,BoM,Alma,bofm,alma,5,58,"For the names of the righteous shall be written in the book of life, and unto them will I grant an inheritance at my right hand. And now, my brethren, what have ye to say against this? I say unto you, if ye speak against it, it matters not, for the word of God must be fulfilled.",Alma 5:58,Alma 5:58
3,75,1289,33754,Book of Mormon,Alma,The Book of Mormon,The Book of Alma,Another Testament of Jesus Christ,The Son of Alma,BoM,Alma,bofm,alma,5,59,"For what shepherd is there among you having many sheep doth not watch over them, that the wolves enter not and devour his flock? And behold, if a wolf enter his flock doth he not drive him out? Yea, and at the last, if he can, he will destroy him.",Alma 5:59,Alma 5:59
3,75,1289,33755,Book of Mormon,Alma,The Book of Mormon,The Book of Alma,Another Testament of Jesus Christ,The Son of Alma,BoM,Alma,bofm,alma,5,60,"And now I say unto you that the good shepherd doth call after you; and if you will hearken unto his voice he will bring you into his fold, and ye are his sheep; and he commandeth you that ye suffer no ravenous wolf to enter among you, that ye may not be destroyed.",Alma 5:60,Alma 5:60
3,75,1289,33756,Book of Mormon,Alma,The Book of Mormon,The Book of Alma,Another Testament of Jesus Christ,The Son of Alma,BoM,Alma,bofm,alma,5,61,"And now I, Alma, do command you in the language of him who hath commanded me, that ye observe to do the words which I have spoken unto you.",Alma 5:61,Alma 5:61
3,75,1290,33760,Book of Mormon,Alma,The Book of Mormon,The Book of Alma,Another Testament of Jesus Christ,The Son of Alma,BoM,Alma,bofm,alma,6,3,"And it also came to pass that whosoever did belong to the church that did not repent of their wickedness and humble themselves before God--I mean those who were lifted up in the pride of their hearts--the same were rejected, and their names were blotted out, that their names were not numbered among those of the righteous.",Alma 6:3,Alma 6:3
3,75,1290,33761,Book of Mormon,Alma,The Book of Mormon,The Book of Alma,Another Testament of Jesus Christ,The Son of Alma,BoM,Alma,bofm,alma,6,4,And thus they began to establish the order of the church in the city of Zarahemla.,Alma 6:4,Alma 6:4
3,75,1290,33762,Book of Mormon,Alma,The Book of Mormon,The Book of Alma,Another Testament of Jesus Christ,The Son of Alma,BoM,Alma,bofm,alma,6,5,"Now I would that ye should understand that the word of God was liberal unto all, that none were deprived of the privilege of assembling themselves together to hear the word of God.",Alma 6:5,Alma 6:5
3,75,1290,33763,Book of Mormon,Alma,The Book of Mormon,The Book of Alma,Another Testament of Jesus Christ,The Son of Alma,BoM,Alma,bofm,alma,6,6,"Nevertheless the children of God were commanded that they should gather themselves together oft, and join in fasting and mighty prayer in behalf of the welfare of the souls of those who knew not God.",Alma 6:6,Alma 6:6
3,75,1290,33764,Book of Mormon,Alma,The Book of Mormon,The Book of Alma,Another Testament of Jesus Christ,The Son of Alma,BoM,Alma,bofm,alma,6,7,"And now it came to pass that when Alma had made these regulations he departed from them, yea, from the church which was in the city of Zarahemla, and went over upon the east of the river Sidon, into the valley of Gideon, there having been a city built, which was called the city of Gideon, which was in the valley that was called Gideon, being called after the man who was slain by the hand of Nehor with the sword.",Alma 6:7,Alma 6:7
3,75,1290,33765,Book of Mormon,Alma,The Book of Mormon,The Book of Alma,Another Testament of Jesus Christ,The Son of Alma,BoM,Alma,bofm,alma,6,8,"And Alma went and began to declare the word of God unto the church which was established in the valley of Gideon, according to the revelation of the truth of the word which had been spoken by his fathers, and according to the spirit of prophecy which was in him, according to the testimony of Jesus Christ, the Son of God, who should come to redeem his people from their sins, and the holy order by which he was called. And thus it is written. Amen.",Alma 6:8,Alma 6:8
3,75,1291,33766,Book of Mormon,Alma,The Book of Mormon,The Book of Alma,Another Testament of Jesus Christ,The Son of Alma,BoM,Alma,bofm,alma,7,1,"Behold my beloved brethren, seeing that I have been permitted to come unto you, therefore I attempt to address you in my language; yea, by my own mouth, seeing that it is the first time that I have spoken unto you by the words of my mouth, I having been wholly confined to the judgment-seat, having had much business that I could not come unto you.",Alma 7:1,Alma 7:1
3,75,1291,33767,Book of Mormon,Alma,The Book of Mormon,The Book of Alma,Another Testament of Jesus Christ,The Son of Alma,BoM,Alma,bofm,alma,7,2,"And even I could not have come now at this time were it not that the judgment-seat hath been given to another, to reign in my stead; and the Lord in much mercy hath granted that I should come unto you.",Alma 7:2,Alma 7:2
3,75,1291,33768,Book of Mormon,Alma,The Book of Mormon,The Book of Alma,Another Testament of Jesus Christ,The Son of Alma,BoM,Alma,bofm,alma,7,3,"And behold, I have come having great hopes and much desire that I should find that ye had humbled yourselves before God, and that ye had continued in the supplicating of his grace, that I should find that ye were blameless before him, that I should find that ye were not in the awful dilemma that our brethren were in at Zarahemla.",Alma 7:3,Alma 7:3
3,75,1291,33770,Book of Mormon,Alma,The Book of Mormon,The Book of Alma,Another Testament of Jesus Christ,The Son of Alma,BoM,Alma,bofm,alma,7,5,"And I trust, according to the Spirit of God which is in me, that I shall also have joy over you; nevertheless I do not desire that my joy over you should come by the cause of so much afflictions and sorrow which I have had for the brethren at Zarahemla, for behold, my joy cometh over them after wading through much affliction and sorrow.",Alma 7:5,Alma 7:5
3,75,1291,33771,Book of Mormon,Alma,The Book of Mormon,The Book of Alma,Another Testament of Jesus Christ,The Son of Alma,BoM,Alma,bofm,alma,7,6,"But behold, I trust that ye are not in a state of so much unbelief as were your brethren; I trust that ye are not lifted up in the pride of your hearts; yea, I trust that ye have not set your hearts upon riches and the vain things of the world; yea, I trust that you do not worship idols, but that ye do worship the true and the living God, and that ye look forward for the remission of your sins, with an everlasting faith, which is to come.",Alma 7:6,Alma 7:6
3,75,1291,33772,Book of Mormon,Alma,The Book of Mormon,The Book of Alma,Another Testament of Jesus Christ,The Son of Alma,BoM,Alma,bofm,alma,7,7,"For behold, I say unto you there be many things to come; and behold, there is one thing which is of more importance than they all--for behold, the time is not far distant that the Redeemer liveth and cometh among his people.",Alma 7:7,Alma 7:7
3,75,1291,33773,Book of Mormon,Alma,The Book of Mormon,The Book of Alma,Another Testament of Jesus Christ,The Son of Alma,BoM,Alma,bofm,alma,7,8,"Behold, I do not say that he will come among us at the time of his dwelling in his mortal tabernacle; for behold, the Spirit hath not said unto me that this should be the case. Now as to this thing I do not know; but this much I do know, that the Lord God hath power to do all things which are according to his word.",Alma 7:8,Alma 7:8
3,75,1291,33774,Book of Mormon,Alma,The Book of Mormon,The Book of Alma,Another Testament of Jesus Christ,The Son of Alma,BoM,Alma,bofm,alma,7,9,"But behold, the Spirit hath said this much unto me, saying: Cry unto this people, saying--Repent ye, and prepare the way of the Lord, and walk in his paths, which are straight; for behold, the kingdom of heaven is at hand, and the Son of God cometh upon the face of the earth.",Alma 7:9,Alma 7:9
3,75,1291,33775,Book of Mormon,Alma,The Book of Mormon,The Book of Alma,Another Testament of Jesus Christ,The Son of Alma,BoM,Alma,bofm,alma,7,10,"And behold, he shall be born of Mary, at Jerusalem which is the land of our forefathers, she being a virgin, a precious and chosen vessel, who shall be overshadowed and conceive by the power of the Holy Ghost, and bring forth a son, yea, even the Son of God.",Alma 7:10,Alma 7:10
3,75,1291,33776,Book of Mormon,Alma,The Book of Mormon,The Book of Alma,Another Testament of Jesus Christ,The Son of Alma,BoM,Alma,bofm,alma,7,11,"And he shall go forth, suffering pains and afflictions and temptations of every kind; and this that the word might be fulfilled which saith he will take upon him the pains and the sicknesses of his people.",Alma 7:11,Alma 7:11
3,75,1291,33777,Book of Mormon,Alma,The Book of Mormon,The Book of Alma,Another Testament of Jesus Christ,The Son of Alma,BoM,Alma,bofm,alma,7,12,"And he will take upon him death, that he may loose the bands of death which bind his people; and he will take upon him their infirmities, that his bowels may be filled with mercy, according to the flesh, that he may know according to the flesh how to succor his people according to their infirmities.",Alma 7:12,Alma 7:12
3,75,1291,33778,Book of Mormon,Alma,The Book of Mormon,The Book of Alma,Another Testament of Jesus Christ,The Son of Alma,BoM,Alma,bofm,alma,7,13,"Now the Spirit knoweth all things; nevertheless the Son of God suffereth according to the flesh that he might take upon him the sins of his people, that he might blot out their transgressions according to the power of his deliverance; and now behold, this is the testimony which is in me.",Alma 7:13,Alma 7:13
